book_id,title,author,genre,avg_rating,popularity
1434.0,Re-engineered dynamic task-force,Shannon Oneill,Horror,3.33,3666.0
1435.0,Synchronized human-resource customer loyalty,Gregory Smith,Fantasy,4.34,8420.0
1436.0,Configurable 3rdgeneration throughput,Phillip Gonzales,Romance,3.78,6379.0
1437.0,Re-engineered homogeneous policy,Walter Bishop,Fantasy,3.11,6344.0
1438.0,Expanded 24hour task-force,Thomas Heath,Thriller,3.15,3168.0
1439.0,Digitized tertiary matrix,Joseph Blake,Horror,3.67,418.0
1440.0,Business-focused didactic info-mediaries,,Fantasy,3.13,8648.0
1441.0,User-friendly interactive data-warehouse,Michael Lewis,Fantasy,4.3,1313.0
1442.0,Right-sized empowering initiative,Linda Burgess,Romance,4.21,5266.0
1443.0,Universal dynamic emulation,Benjamin Mccarty,Fantasy,3.82,2904.0
1444.0,Exclusive directional hub,Javier Woods,Self-help,4.04,9544.0
1445.0,User-friendly actuating knowledge user,Sara Blackwell,Self-help,4.28,2354.0
1446.0,Innovative even-keeled help-desk,,Fantasy,3.74,4585.0
1447.0,Open-source client-driven info-mediaries,James Medina,Romance,4.79,7220.0
1448.0,Total 6thgeneration migration,Susan Melendez,Romance,3.56,2660.0
1449.0,,Jon Ayala,Fantasy,4.89,2290.0
1450.0,,Marie Everett,Sci-Fi,4.53,6745.0
1451.0,Profit-focused transitional groupware,Hector Lee,Mystery,4.19,5646.0
1452.0,User-friendly logistical toolset,Roger Johnson,Fantasy,4.6,8063.0
1453.0,Versatile zero tolerance encoding,,Sci-Fi,4.65,6300.0
1454.0,Horizontal 4thgeneration firmware,Alison Delacruz,Self-help,4.96,9264.0
1455.0,Operative maximized help-desk,Kyle Bell,Mystery,4.2,4318.0
1456.0,Innovative background archive,John Clark,Fantasy,4.87,8742.0
1457.0,Vision-oriented demand-driven approach,Amy Johnson,Romance,4.94,3252.0
1458.0,Universal 6thgeneration orchestration,Nancy Hogan,Fantasy,3.46,2174.0
1459.0,Multi-layered hybrid help-desk,Brittany Garner,Finance,3.63,2806.0
1460.0,Up-sized empowering Graphical User Interface,William Mcbride,Fantasy,4.83,6576.0
1461.0,Streamlined stable interface,Glenn White,Fantasy,4.09,1297.0
1462.0,Exclusive systematic capacity,Jessica Johnson,Thriller,3.41,2692.0
1463.0,Synergized static task-force,Tyler Green,Mystery,3.16,2677.0
1464.0,Assimilated object-oriented support,Anthony Sanchez,Fantasy,3.23,6913.0
1465.0,Integrated optimal system engine,Samantha Miller,Fantasy,4.03,5207.0
1466.0,Right-sized system-worthy task-force,Latoya Fitzgerald,Fantasy,3.99,9396.0
1467.0,Intuitive attitude-oriented array,Melanie Flores,Finance,3.75,3120.0
1468.0,Extended value-added knowledge user,Destiny Simmons,Fantasy,3.15,
1469.0,Integrated upward-trending function,Jeffery Davis,,3.53,806.0
1470.0,Stand-alone well-modulated project,John Smith,Sci-Fi,3.34,9484.0
1471.0,Up-sized maximized superstructure,Jennifer Curtis,Romance,3.28,6482.0
1472.0,Networked neutral circuit,Alexis Watson,Romance,3.09,1549.0
1473.0,,Kyle Brooks,Romance,,867.0
1474.0,Progressive secondary process improvement,Nathan Miles,Fantasy,3.41,4099.0
1475.0,Team-oriented discrete ability,Laura Lopez,Horror,3.8,8753.0
1476.0,Optimized executive adapter,Ryan Becker,Fantasy,3.28,7590.0
1477.0,Secured national interface,Christopher King,Sci-Fi,4.0,8412.0
1478.0,Multi-channeled asymmetric data-warehouse,Kim Bennett,Fantasy,3.37,230.0
1479.0,Integrated mobile function,David Arnold,Horror,4.28,8054.0
1480.0,Cross-group eco-centric knowledgebase,Kathryn Jackson,Self-help,4.18,2989.0
1481.0,Persevering exuding framework,April Murphy,Fantasy,3.39,8511.0
1482.0,Fundamental executive benchmark,Steven Russo,Self-help,3.84,9381.0
1483.0,Down-sized uniform definition,Karen Perez,Thriller,4.47,8050.0
1484.0,Multi-channeled attitude-oriented monitoring,Melanie Fischer,Sci-Fi,4.37,7176.0
1485.0,Open-source incremental function,Sharon Mendoza,Fantasy,3.85,3796.0
1486.0,Cross-platform demand-driven array,Tamara Jones,Self-help,4.08,1884.0
1487.0,Synergistic content-based access,Jose Gonzalez,Horror,3.35,5218.0
1488.0,Operative zero administration functionalities,Angela Clark,Romance,3.68,9379.0
1489.0,Secured multi-tasking time-frame,Marcia Benson,Sci-Fi,4.92,376.0
1490.0,Pre-emptive neutral portal,Shawn Roman,Thriller,4.41,8923.0
1491.0,Centralized object-oriented model,Stephen Leon,Sci-Fi,3.86,1950.0
1492.0,Compatible composite neural-net,Erin Aguirre,Thriller,4.4,6598.0
1493.0,Customizable homogeneous knowledgebase,Marc Lewis,Self-help,3.99,6637.0
1494.0,Expanded bandwidth-monitored parallelism,Joseph Blevins,Thriller,4.62,254.0
1495.0,Cross-group neutral structure,Morgan Haney,Romance,3.0,8858.0
1496.0,Public-key asymmetric firmware,Chelsea Martinez,Fantasy,4.32,2801.0
1497.0,Robust context-sensitive function,Ashley Franklin,Fantasy,4.26,5373.0
1498.0,Multi-layered object-oriented Local Area Network,Dana Hines,Mystery,3.17,6445.0
1499.0,Business-focused optimizing support,Carrie Robertson,Mystery,4.32,244.0
1500.0,Distributed methodical core,William Phillips,Sci-Fi,4.08,7329.0
1501.0,Open-architected background customer loyalty,Gary Davidson,Self-help,4.37,6635.0
1502.0,Multi-lateral dedicated application,Erica Williams,Thriller,4.46,8567.0
1503.0,Centralized fault-tolerant frame,Jeremy Miller,Mystery,4.87,1192.0
1504.0,Universal bandwidth-monitored application,Stacy Russell,Finance,3.28,9304.0
1505.0,Seamless neutral framework,Emily Bryant,Romance,3.91,9735.0
1506.0,User-centric tertiary Internet solution,Robert Nguyen,Finance,4.12,8754.0
,Innovative bottom-line toolset,Valerie Harper,Sci-Fi,3.54,7045.0
1508.0,Cross-platform client-server installation,Shannon Harper,Mystery,4.08,8958.0
1509.0,Mandatory coherent approach,Michael Donovan,Self-help,4.91,2079.0
1510.0,Upgradable bi-directional adapter,Brian Neal,Self-help,3.08,5422.0
1511.0,Multi-tiered secondary implementation,Anna Brown,Sci-Fi,4.9,3766.0
1512.0,Versatile tangible superstructure,Brandi Beck,Mystery,4.08,9802.0
1513.0,Devolved user-facing capability,Charles Holloway,Sci-Fi,3.5,4782.0
1514.0,De-engineered coherent software,Robert Kelly,Mystery,3.6,9923.0
1515.0,Sharable impactful concept,Jane Montgomery,Romance,4.47,8392.0
1516.0,Vision-oriented homogeneous circuit,Cory Nelson,Thriller,3.13,1377.0
1517.0,Re-engineered tertiary array,Alexandra Carroll,Romance,3.9,8941.0
1518.0,Devolved stable website,Tammy Valentine,,4.92,587.0
1519.0,Multi-channeled modular capacity,Kristen Bryant,Mystery,3.88,5849.0
1520.0,Triple-buffered dedicated complexity,Anthony Brewer,Self-help,3.47,8913.0
1521.0,Persistent encompassing open architecture,Johnny Anderson,Romance,3.78,3212.0
1522.0,Ergonomic next generation Local Area Network,Brianna Bailey,Thriller,4.94,3060.0
1523.0,Implemented full-range contingency,Roberta Rivera,Fantasy,4.23,4504.0
1524.0,Profound secondary adapter,Brittany Welch,Romance,3.16,
1525.0,Programmable impactful adapter,Amanda Tran,Sci-Fi,4.33,7560.0
1526.0,Enhanced contextually-based firmware,Richard Boone,Thriller,4.06,6300.0
1527.0,Polarized empowering knowledge user,Jennifer Petty,Thriller,4.71,9415.0
1528.0,Mandatory 6thgeneration structure,Dawn Miller,Self-help,4.01,2522.0
1529.0,Profit-focused upward-trending paradigm,Jessica Mccarty,Horror,3.26,8457.0
1530.0,Fundamental demand-driven alliance,James Sims,Thriller,3.99,626.0
1531.0,Multi-channeled intermediate workforce,Jose Vasquez,Sci-Fi,4.06,8592.0
1532.0,Profound multimedia intranet,Jane Coleman,Fantasy,4.29,3891.0
1533.0,Seamless regional encoding,James Haley,Romance,4.39,490.0
1534.0,Operative secondary capacity,Brenda Vargas,Mystery,4.74,6393.0
1535.0,Cross-group bandwidth-monitored website,Cheryl Reyes,,4.24,7482.0
1536.0,Grass-roots mission-critical parallelism,Paul Orr,Thriller,3.06,
1537.0,Configurable web-enabled orchestration,Cindy Smith,Fantasy,4.8,2883.0
1538.0,Managed bottom-line task-force,Dawn Cooley,,3.69,6137.0
1539.0,Reverse-engineered well-modulated Graphic Interface,Kristin Sampson,Romance,3.37,8579.0
1540.0,Re-contextualized explicit function,Michael Martinez,Romance,4.19,3214.0
1541.0,Persevering non-volatile superstructure,Isaiah Parker,Fantasy,4.65,4820.0
,De-engineered next generation encoding,Sonya Bernard,Fantasy,3.49,2181.0
1543.0,Open-source methodical data-warehouse,Samantha Rivera,Mystery,4.48,4412.0
1544.0,Face-to-face clear-thinking protocol,Katherine Morton,Sci-Fi,4.66,3641.0
1545.0,Function-based multimedia task-force,Robin Rice,Self-help,3.39,9382.0
1546.0,Visionary incremental website,Michael Hernandez,Self-help,3.68,2694.0
1547.0,Down-sized holistic time-frame,Mary Alvarado,Romance,4.37,5372.0
1548.0,Diverse multi-tasking concept,Stephanie Wolf,Fantasy,4.52,7919.0
1549.0,Customizable multi-tasking data-warehouse,James Williams,Fantasy,4.89,6375.0
1550.0,Profound multimedia Graphical User Interface,Nicholas Maldonado,Fantasy,4.15,6614.0
1551.0,Optimized mobile installation,Kathryn Bishop,Self-help,3.44,3642.0
1552.0,Open-architected even-keeled Graphic Interface,Colleen Beltran,Romance,4.22,6063.0
1553.0,Upgradable even-keeled orchestration,Kenneth Cook,Fantasy,4.72,8266.0
1554.0,Configurable discrete help-desk,Angela Woods,Fantasy,4.42,6050.0
1555.0,Monitored systemic toolset,Linda Moore,Romance,4.9,8023.0
1556.0,Profit-focused tangible process improvement,Joshua Ellis III,Thriller,4.91,9154.0
1557.0,Synergized asymmetric strategy,Tracy Cruz,Romance,4.22,7992.0
1558.0,Diverse interactive intranet,Bryan Goodman,Sci-Fi,3.57,4288.0
1559.0,Decentralized reciprocal process improvement,David Walker DDS,Fantasy,3.39,1966.0
1560.0,Multi-channeled zero tolerance functionalities,Hunter Davidson,Self-help,4.79,9453.0
1561.0,Integrated bifurcated pricing structure,Joseph Simmons,Fantasy,4.66,7885.0
1562.0,Up-sized 24/7 workforce,,Thriller,3.33,3263.0
1563.0,Profit-focused contextually-based approach,Jennifer Lee,Thriller,4.41,9536.0
1564.0,Automated attitude-oriented task-force,Laura Pearson,,4.59,1410.0
1565.0,Distributed context-sensitive focus group,Joseph Malone,Horror,3.42,5040.0
1566.0,User-friendly didactic function,Lindsay Mendoza,Fantasy,3.59,1762.0
1567.0,Open-source neutral application,Kelly King,Romance,3.66,1757.0
1568.0,Streamlined system-worthy application,Regina Sawyer,Fantasy,3.35,3514.0
1569.0,Automated even-keeled access,Christina Evans,Horror,3.95,8594.0
1570.0,Adaptive asynchronous groupware,Jessica Allen,Fantasy,4.6,7330.0
1571.0,Progressive impactful initiative,Mrs. Tanya Nguyen,Self-help,3.09,4355.0
1572.0,Future-proofed intangible adapter,Kevin Stafford,Finance,3.3,1788.0
1573.0,Balanced reciprocal Internet solution,Mr. Paul Ewing,,4.54,1428.0
1574.0,Sharable tangible challenge,Anthony Cook II,Fantasy,3.71,7482.0
1575.0,Total exuding process improvement,Ashley Vazquez,Romance,4.06,2000.0
1576.0,Triple-buffered multi-tasking hardware,Patrick Schaefer,Mystery,4.05,9200.0
1577.0,Distributed motivating hierarchy,Carolyn Miller,Fantasy,4.47,2157.0
1578.0,Multi-channeled fresh-thinking success,Rachel Roberson,Sci-Fi,3.01,5915.0
1579.0,Extended next generation encryption,Megan Gibson,Fantasy,4.69,8631.0
1580.0,Intuitive neutral challenge,Christopher White,Thriller,4.53,6590.0
1581.0,Fundamental didactic portal,John Hunt,Fantasy,3.27,5422.0
1582.0,Horizontal value-added infrastructure,Justin Frank,Thriller,4.83,7015.0
1583.0,Ameliorated mission-critical Graphical User Interface,Richard Hart,Romance,4.91,9562.0
1584.0,Re-contextualized bandwidth-monitored portal,Joy Brooks,Thriller,4.58,7370.0
1585.0,Cloned coherent orchestration,Destiny Davis,Thriller,3.56,2746.0
1586.0,Integrated real-time time-frame,Daniel Garcia,Fantasy,4.41,8360.0
1587.0,Grass-roots regional moratorium,Peter Wolf,Romance,4.48,4582.0
1588.0,Programmable zero-defect project,Kelly Nelson,Thriller,3.68,9640.0
1589.0,Organic intermediate hardware,Francisco Hurst,Romance,3.73,5200.0
1590.0,Polarized 3rdgeneration hierarchy,Nicholas Baker,Sci-Fi,4.68,4720.0
1591.0,Triple-buffered demand-driven productivity,Courtney Cannon,Fantasy,3.26,1945.0
1592.0,Public-key methodical protocol,George Jenkins MD,Finance,4.62,7015.0
1593.0,Digitized uniform ability,Deborah Salazar,Finance,3.05,103.0
1594.0,Business-focused mobile initiative,Melissa Evans,Self-help,3.09,5028.0
1595.0,Customizable grid-enabled database,,Romance,3.46,3803.0
1596.0,Business-focused stable application,Travis Schneider,,3.47,1897.0
1597.0,Persistent logistical emulation,Lisa Baker,Sci-Fi,4.74,1135.0
1598.0,Switchable asynchronous protocol,Joshua Anderson,Fantasy,3.65,7873.0
1599.0,Multi-channeled high-level Local Area Network,Gabrielle Scott,Fantasy,3.41,6975.0
1600.0,Face-to-face global flexibility,Monique Freeman,Thriller,3.36,1645.0
1601.0,Cross-platform hybrid monitoring,Matthew Mcdonald,Romance,3.57,8517.0
1602.0,Secured static functionalities,Scott Herrera,Thriller,3.77,9609.0
1603.0,Multi-layered grid-enabled neural-net,Reginald Brady,Mystery,4.43,2361.0
1604.0,Monitored mobile synergy,Sandra Cox,Thriller,,3639.0
1605.0,Profit-focused bandwidth-monitored projection,Andrew Cobb,Romance,4.8,7227.0
,,Autumn Lee,Sci-Fi,3.59,6772.0
1607.0,Down-sized disintermediate data-warehouse,Mary Rivers,Fantasy,3.01,6002.0
1608.0,Innovative leadingedge ability,John King,Horror,4.97,2748.0
1609.0,Reverse-engineered leadingedge productivity,Dawn Werner,Self-help,3.58,1141.0
1610.0,Synchronized optimizing matrix,Renee Steele,Thriller,4.61,2833.0
1611.0,Implemented bottom-line open architecture,Francisco Peterson,Sci-Fi,4.62,1735.0
1612.0,Balanced multi-state structure,,Sci-Fi,3.38,1031.0
1613.0,Visionary impactful alliance,Alexander Franklin,Fantasy,4.21,117.0
1614.0,Networked bandwidth-monitored adapter,Gregory Byrd,Mystery,4.25,967.0
1615.0,Switchable 6thgeneration task-force,Paul Bentley,Romance,3.02,1473.0
1616.0,Persevering object-oriented utilization,Laura Burns,Thriller,3.83,8021.0
1617.0,Optional tangible policy,Joseph Edwards,Fantasy,4.44,7589.0
1618.0,Cross-platform hybrid strategy,Paul Diaz,Romance,4.07,7728.0
1619.0,Vision-oriented disintermediate secured line,Rebecca Richards,Romance,4.41,7472.0
1620.0,Organic impactful service-desk,Zachary Gibbs,Fantasy,3.36,5736.0
1621.0,Pre-emptive disintermediate hub,Rebecca Warner,Thriller,3.64,5951.0
1622.0,Right-sized incremental analyzer,Jesse Anderson MD,,3.53,2223.0
1623.0,Future-proofed zero-defect artificial intelligence,Crystal Reed,Romance,4.73,536.0
1624.0,Customer-focused web-enabled core,,Romance,4.24,8372.0
1625.0,Robust maximized function,Mark Cantrell,Horror,4.71,7432.0
1626.0,Focused intermediate initiative,Tammy Edwards,Romance,4.32,3951.0
1627.0,Universal zero administration superstructure,Jessica Wilkins,Sci-Fi,3.78,9001.0
1628.0,Cloned system-worthy flexibility,Alison Padilla,Self-help,4.44,1982.0
1629.0,Synchronized 24/7 secured line,Jesus Le,Mystery,3.35,7491.0
1630.0,Multi-lateral zero-defect product,Jacob Cervantes,Mystery,3.4,3560.0
1631.0,Networked 4thgeneration migration,Samuel White,Self-help,4.31,3050.0
1632.0,Synchronized intangible encoding,Kaitlin Garza,Finance,4.85,5339.0
,Fundamental tertiary time-frame,Brenda Hunter,Fantasy,3.31,9288.0
1634.0,Virtual multi-state info-mediaries,Kevin Davis,Self-help,3.43,6750.0
1635.0,De-engineered systematic capacity,Rebecca Martin,Self-help,4.91,6998.0
1636.0,Fundamental responsive protocol,Sean Trujillo,,4.31,9588.0
1637.0,Configurable bi-directional paradigm,Martin Bradley DVM,Fantasy,3.61,9063.0
1638.0,Managed regional function,Peter Flores,Thriller,3.47,2729.0
1639.0,Fundamental responsive product,Thomas Graves,Romance,3.73,4007.0
1640.0,Enterprise-wide holistic software,Diana Middleton,Sci-Fi,4.71,8851.0
1641.0,Customizable multi-state attitude,Melissa Wade,Fantasy,4.11,5048.0
1642.0,Virtual tangible Graphical User Interface,James Cole,Romance,3.24,7587.0
1643.0,Profound 3rdgeneration software,Anthony Tran,Sci-Fi,4.77,3586.0
1644.0,Stand-alone secondary moratorium,Kevin Wallace,Fantasy,3.79,4050.0
1645.0,Up-sized interactive migration,Brett Osborne,Self-help,4.14,4277.0
1646.0,Grass-roots modular artificial intelligence,Michael Martin,Self-help,4.16,8162.0
1647.0,Compatible empowering protocol,Christina Morris,Mystery,4.45,2957.0
1648.0,Centralized bandwidth-monitored budgetary management,Christopher Clark,Self-help,4.21,9540.0
1649.0,Networked 24/7 customer loyalty,John Strickland,Romance,3.37,2857.0
1650.0,Implemented maximized matrices,Kenneth Esparza,Romance,3.32,5425.0
1651.0,Switchable static matrices,Wesley Young,Fantasy,4.8,7677.0
1652.0,Persistent homogeneous circuit,Jacqueline Webb,Sci-Fi,4.82,1844.0
1653.0,Streamlined mission-critical solution,Mallory Lopez,Fantasy,4.42,5356.0
1654.0,Cross-platform modular circuit,Joshua Singleton,Fantasy,4.9,8503.0
1655.0,Object-based next generation application,Ashley Price,Fantasy,3.3,1615.0
1656.0,Re-engineered directional analyzer,Ronald Martin,Fantasy,3.73,890.0
1657.0,Innovative solution-oriented groupware,Dawn Jordan,Thriller,3.35,729.0
1658.0,Innovative bi-directional parallelism,Jennifer Morris,Romance,4.11,9939.0
1659.0,Synergized web-enabled emulation,Alicia Mueller,,4.37,7629.0
1660.0,Function-based non-volatile alliance,Michelle Christensen,Thriller,4.01,9322.0
1661.0,Stand-alone 24/7 emulation,George Stanley,Romance,4.37,6099.0
1662.0,Customizable tertiary policy,Anthony Tran,Mystery,3.71,3880.0
1663.0,User-centric holistic open architecture,Chelsea Holder,Mystery,3.79,998.0
1664.0,Digitized optimal infrastructure,Adam Ramirez,Sci-Fi,4.85,663.0
1665.0,Decentralized full-range encryption,David Valenzuela,Fantasy,3.56,4950.0
1666.0,Upgradable client-driven time-frame,Tiffany Morales,Fantasy,3.78,1344.0
1667.0,Adaptive client-driven conglomeration,Kenneth Hickman,Horror,4.71,9402.0
1668.0,Assimilated neutral strategy,Holly Hill,Romance,3.92,5684.0
1669.0,Advanced client-server portal,Raymond Richardson,Horror,,3442.0
1670.0,Focused web-enabled middleware,Cheryl Combs,Self-help,4.14,1534.0
1671.0,Sharable attitude-oriented ability,Jerry Mcclure,Fantasy,3.3,9457.0
1672.0,Inverse attitude-oriented matrices,Thomas Bennett,Fantasy,4.85,9616.0
1673.0,Extended zero administration solution,Barbara Liu,Sci-Fi,4.33,
1674.0,User-centric attitude-oriented framework,Robert Davis,Romance,3.96,8379.0
1675.0,Quality-focused dynamic core,Gary Palmer,Fantasy,4.22,3217.0
1676.0,Sharable optimal strategy,Mr. Timothy Morgan,,4.15,7703.0
1677.0,Virtual real-time knowledgebase,Timothy Miller,Fantasy,4.37,8190.0
1678.0,Pre-emptive tangible algorithm,Gregory Mason,Fantasy,4.93,2379.0
1679.0,Centralized object-oriented framework,David Cantu,Romance,4.27,2487.0
1680.0,Multi-tiered 24hour groupware,James Fernandez,Fantasy,3.31,7543.0
1681.0,Focused well-modulated productivity,Leslie Clark,Romance,4.51,2288.0
1682.0,Organized human-resource open architecture,Peter Chavez,Fantasy,4.21,1463.0
1683.0,Open-architected logistical Local Area Network,Jessica Brown,Fantasy,3.77,1713.0
1684.0,Networked even-keeled definition,Todd Douglas,Fantasy,3.36,1982.0
1685.0,Universal optimizing website,,Mystery,3.06,2229.0
1686.0,Focused attitude-oriented productivity,Paige Williams,Sci-Fi,4.32,8670.0
1687.0,Face-to-face context-sensitive firmware,Jennifer Poole,,4.86,3244.0
1688.0,Up-sized local groupware,Victoria Kemp,Self-help,4.49,3508.0
1689.0,Fundamental global budgetary management,Elizabeth Campbell,Fantasy,4.14,7069.0
1690.0,Public-key 6thgeneration parallelism,Shane Gonzales,Romance,3.42,220.0
1691.0,Extended bifurcated moratorium,Gregory Smith,Mystery,3.91,4940.0
1692.0,Mandatory explicit complexity,Mr. Richard Silva,Sci-Fi,3.21,4622.0
1693.0,Multi-lateral optimal structure,Rebekah Gutierrez,Fantasy,3.18,373.0
1694.0,Decentralized bi-directional benchmark,Troy Johnston,Sci-Fi,4.37,8599.0
1695.0,Object-based fault-tolerant knowledge user,Michael Bell,Fantasy,3.67,144.0
1696.0,Mandatory maximized collaboration,Rachel Hernandez,Thriller,3.65,2206.0
1697.0,Networked systemic orchestration,Jonathon Adams,Fantasy,3.57,2111.0
1698.0,Synergized 4thgeneration task-force,Adam Romero,Fantasy,4.65,3173.0
1699.0,Synergized homogeneous moderator,Natalie Smith,Sci-Fi,3.73,5734.0
,Optional homogeneous success,Linda Weeks,Sci-Fi,4.68,1082.0
1701.0,Streamlined transitional installation,Joseph Huynh,Horror,4.47,21.0
1702.0,Reactive methodical alliance,Shannon Ware,Horror,3.43,9321.0
1703.0,Persevering leadingedge policy,Andrew Pena,,3.26,9560.0
1704.0,Re-contextualized non-volatile installation,Daniel Mcdonald,Thriller,3.03,1593.0
1705.0,Enterprise-wide value-added workforce,Jill Santiago,Fantasy,3.91,2325.0
1706.0,Configurable analyzing intranet,Virginia Martinez,Romance,3.85,5883.0
1707.0,Reactive radical instruction set,Matthew Johnson,Thriller,4.08,6347.0
1708.0,Quality-focused solution-oriented concept,Christopher Lee,Romance,4.85,3474.0
1709.0,Vision-oriented disintermediate application,Cindy Lawrence,Horror,3.52,1228.0
1710.0,Focused eco-centric focus group,Richard Olsen,Self-help,4.56,421.0
1711.0,Assimilated homogeneous open system,Mrs. Cristina Stark,Fantasy,3.96,882.0
1712.0,Open-architected reciprocal hardware,Cheryl Kim,Romance,3.72,2654.0
1713.0,Object-based fresh-thinking time-frame,Eric Taylor,Thriller,4.12,4554.0
1714.0,Mandatory dynamic matrices,Amber Floyd,Fantasy,4.2,1008.0
1715.0,Fundamental eco-centric moderator,Kristi Mitchell,Romance,4.44,1399.0
1716.0,Polarized zero-defect Graphical User Interface,Bruce Lane,Romance,4.72,367.0
1717.0,Versatile well-modulated website,Alexandra Jackson,Romance,3.26,4611.0
1718.0,Monitored fault-tolerant circuit,Abigail Wright,Thriller,4.89,1754.0
1719.0,Organic incremental task-force,,Romance,3.52,2599.0
1720.0,Polarized next generation interface,Marcia Griffin,Horror,4.37,125.0
1721.0,Object-based 4thgeneration service-desk,Darryl Lawrence,Fantasy,4.42,4677.0
1722.0,De-engineered composite capability,Benjamin Castillo,Fantasy,3.12,277.0
1723.0,Cross-group regional structure,Kristin Brandt,Mystery,4.82,6645.0
1724.0,Expanded optimizing time-frame,Bonnie Shepherd,Finance,4.13,7397.0
1725.0,Re-contextualized multi-tasking time-frame,Dr. Joseph Harris,Romance,4.79,5051.0
1726.0,Total asynchronous extranet,Renee Bradley,Mystery,3.74,9669.0
1727.0,Open-source context-sensitive orchestration,Kara Estrada,Mystery,5.0,6095.0
1728.0,Object-based fault-tolerant framework,Adam Lee,Romance,4.69,4033.0
1729.0,Enterprise-wide needs-based open architecture,Kaitlin Smith,Romance,4.68,2243.0
1730.0,Configurable tangible analyzer,John Morgan,Horror,3.5,7114.0
1731.0,Configurable coherent adapter,Christopher Warner,Fantasy,3.09,974.0
1732.0,Versatile 24hour artificial intelligence,Katherine Evans,Sci-Fi,4.59,8425.0
1733.0,Future-proofed asymmetric infrastructure,Jonathan Taylor,Fantasy,3.41,6760.0
1734.0,Total asymmetric approach,Debra Perry,Thriller,3.2,6532.0
1735.0,Persistent foreground projection,Penny Kelly,Romance,4.89,8012.0
1736.0,Open-architected systemic software,Dawn Jackson,Fantasy,4.03,8920.0
1737.0,Business-focused discrete success,John Kerr,Fantasy,3.19,6001.0
1738.0,Mandatory explicit support,,Romance,3.3,500.0
1739.0,Advanced object-oriented hub,Katherine Barrera,Self-help,3.22,5616.0
1740.0,Team-oriented next generation data-warehouse,Michael Smith,Sci-Fi,3.93,3203.0
1741.0,Business-focused background firmware,William Hernandez,Thriller,3.82,1666.0
1742.0,Devolved impactful matrix,Patrick Schmidt,Fantasy,3.92,3756.0
1743.0,Profit-focused tertiary attitude,Julia Davis,Romance,4.94,4715.0
,Balanced uniform benchmark,Kathleen Zavala,Romance,4.06,4515.0
1745.0,Polarized static capacity,Carl Jones,Thriller,,6564.0
1746.0,De-engineered 6thgeneration capability,Brittney Cummings,Fantasy,4.41,407.0
1747.0,Multi-channeled clear-thinking encoding,Chase Cunningham,Fantasy,3.87,5717.0
1748.0,Adaptive encompassing orchestration,Christina Woods,Thriller,4.06,5822.0
1749.0,Mandatory motivating complexity,Ashley Nichols,Romance,4.41,9768.0
1750.0,Self-enabling holistic Graphic Interface,Angela Kirby,Romance,3.06,1975.0
1751.0,Robust secondary intranet,Kyle Beltran,Thriller,3.67,3283.0
1752.0,Persistent full-range knowledgebase,Scott Cooley,Mystery,3.31,7201.0
1753.0,Integrated contextually-based framework,Julie Allen,Self-help,4.68,6450.0
1754.0,Open-source cohesive info-mediaries,Kyle Holmes,Romance,3.3,5788.0
1755.0,Quality-focused disintermediate solution,Eric Andrews,Thriller,4.05,2265.0
1756.0,Phased upward-trending knowledge user,Thomas Hamilton,Mystery,3.95,526.0
1757.0,Persistent mission-critical concept,Deanna Lee,Fantasy,3.53,6797.0
1758.0,,Shannon Dean,Romance,3.62,5413.0
1759.0,Persistent multi-state methodology,William Bennett,Mystery,3.05,1112.0
1760.0,Phased bifurcated Graphical User Interface,Nicole York,Sci-Fi,3.1,9643.0
1761.0,Face-to-face multi-state service-desk,,Thriller,3.93,4134.0
1762.0,Re-engineered actuating task-force,Debra Ferguson,Fantasy,4.5,4304.0
1763.0,Ameliorated secondary frame,John Lin,Thriller,4.09,9045.0
1764.0,Business-focused responsive algorithm,Latoya Smith,Fantasy,4.43,4417.0
1765.0,Cloned intangible standardization,Darren Perry,Thriller,3.63,1078.0
1766.0,Horizontal composite initiative,Richard Benson,Romance,3.34,4187.0
1767.0,Devolved clear-thinking hierarchy,Christian Johnson,Mystery,4.0,9661.0
1768.0,Open-source zero tolerance policy,Kyle Miller,Romance,4.66,8142.0
1769.0,Future-proofed responsive approach,Meghan Hernandez,Self-help,3.79,9931.0
1770.0,Front-line bi-directional strategy,Joe Weiss,Thriller,3.99,3665.0
1771.0,Object-based fault-tolerant architecture,Tyler Murphy,Mystery,3.4,9672.0
1772.0,Re-engineered zero tolerance access,Madison Boyd,Romance,3.24,6793.0
1773.0,De-engineered reciprocal website,William Bishop,Romance,4.11,4795.0
1774.0,,Carla Johnston,Fantasy,4.82,1632.0
1775.0,Sharable dynamic utilization,Maria Morris,Fantasy,3.97,805.0
1776.0,Operative systemic instruction set,Karen Woods,Thriller,4.14,4068.0
1777.0,Configurable heuristic encryption,Alicia Jackson,Fantasy,3.35,5281.0
1778.0,Optional zero administration complexity,Julie Chan,Romance,3.42,8445.0
1779.0,Open-architected fresh-thinking access,Dale Jacobs,Mystery,4.19,9550.0
1780.0,Ameliorated object-oriented alliance,Makayla Reynolds,Thriller,3.23,7309.0
1781.0,Persevering incremental architecture,Maria Turner,Horror,3.13,4328.0
1782.0,Organized motivating matrix,Omar Nguyen,Fantasy,3.86,2287.0
1783.0,Fundamental stable application,Diane Davidson,Fantasy,3.93,8448.0
